Date,Clenow 动量 (Stocks on the Move),Minervini 趋势模板,HQM 高质量动量,"多因子动量 (FIP+偏度, Top5)",RSI(2) 均值回归 (Connors),动量 12-1 前 10% (Jegadeesh-Titman),52 周新高接近度 (George-Hwang),低波动 前 25% (long-only),低贝塔 前 10% (Betting Against Beta 多头腿),残差动量 前 10% (Blitz-Huij-Martens),短期反转 周度 10 只,12 个月季节性 (Heston-Sadka),一致性动量 (t−7..t−1 与 t−6..t 双前 10%),历史新高趋势跟踪 + ATR 止损,本仓库 C20 成交额加权 (strategy_final.py),本仓库 v6 动量 Top20 + 趋势过滤 (momentum.py),SPY 买入持有
2023-02-27,0.005553813806333721,0.005152363708709617,0.007630954421253091,0.016486315979894726,-0.0018182203874431268,0.002412365298366614,0.0011816503558481637,-0.002805116637863759,-0.0027882317478086075,0.0001528121731108623,0.007484773667913791,0.005742628149485126,0.0029730283553525013,0.0024492184061045497,0.005733769539624504,0.004518710913794124,0.0034058434503421164
2023-02-28,0.0038987914924009477,0.00010094214239509986,-0.0001940093184715808,-0.005389975259912009,-0.004476320724961486,-0.010936425109236259,-0.0052060506054177795,-0.007861952965088917,-0.00941274193967358,-0.010535013191306463,-0.0033242349264148456,-0.0076518690366576755,-0.008406972467317298,0.001031986062680188,-0.002264670263259007,-0.012580102196442306,-0.0036960310683810116
2023-03-01,0.004195630107644232,0.003962291805094054,0.00206662755668108,0.0040054808727248824,-0.004963429888844489,0.010164745025322355,0.00011659405733416037,-0.00765640892701476,-0.005320818513588627,0.004642637875777339,-0.004111759465752108,-0.004888413044036705,0.002815554191378208,-0.0036768266777092067,-0.0044987253861933155,0.014383311628146073,-0.003835863136222417
2023-03-02,0.007907393413355633,0.006384781525934613,0.008616343628135997,0.007295764886335061,0.0040927573386374564,0.0053230125424163395,0.007073283201777371,0.007518239455573374,0.006510407194591909,0.005248965845869648,0.013213073300256865,-0.02931125223656328,0.006733354680606169,0.006776672428088681,0.007373101352836647,0.006022742944343836,0.007777295956619801
2023-03-03,0.015649517687586295,0.014523781975124703,0.014122483414329944,0.014229862175119984,0.011132777794141242,0.014330040980547583,0.011673532673088868,0.008408792456968434,0.00509256064529831,0.012976842586360456,0.023630598952596747,0.02762616654297331,0.013381801546821517,0.036446873655366,0.01788356703112779,0.018473476122784376,0.016037847083203882
2023-03-06,-0.007048201363612837,-0.004800856156207816,-0.003946194472656105,-0.0014821764663819975,-0.006017408358081618,-0.0015133649335432274,-0.0012321212116519996,0.0006223618234543917,0.00047451812160492193,0.0014915268269597676,0.008604683943916447,-0.012271439179302136,-0.0005634454571234259,-5.660794956420849e-06,-0.0020989880821136882,-0.0005391191182361019,0.0006925618352278118
2023-03-07,-0.014206906717938327,-0.01327779963261827,-0.0075709896625387185,-0.005992099919237506,-0.011019684859356614,-0.013713567212410141,-0.012735051338457716,-0.01474083841666634,-0.011333637978492862,-0.015055465299052242,-0.011666516528131304,-0.025029240254649265,-0.014147336291515742,-0.001991997514446835,-0.014111780151181669,-0.012596170548437154,-0.015328809206714755
2023-03-08,0.004849298238581843,0.0023862199734514733,0.00429677539772341,0.0036088417038646486,-0.007914334028228408,-0.0036787611335455427,-7.527909946261105e-05,-0.00014181198100822522,-0.001908298646155139,-0.002375941224464364,0.0015025328989521345,-0.017124460131650462,-0.002947796102055184,-0.0022300394488507696,0.0036705158654579875,-0.005151344915017995,0.0016322594493989317
2023-03-09,-0.02218736172338787,-0.01905455663456968,-0.019535451159299482,-0.027118943543964075,-0.031185866224733974,-0.019466139175522208,-0.017008891035082498,-0.011561143344767395,-0.010423678265803024,-0.017015780847047083,-0.02902623640970938,-0.03574412290966667,-0.016591684222702636,-0.008093240181071507,-0.02052802950003993,-0.01621500333763514,-0.018449812778119856
2023-03-10,-0.018541197787475303,-0.02183893372974238,-0.02100545109510102,-0.030418273205698683,-0.018823667730844422,-0.018786242830864913,-0.016408033354166157,-0.011450780710798154,-0.004663507342866212,-0.017245164994548527,-0.01995069152835111,-0.007490499112202232,-0.015597597738892233,-0.017773621302600125,-0.015607763285927605,-0.01651499472209119,-0.014429492909823982
2023-03-13,-0.005956728394419875,-0.011644673918183149,-0.01563347531475493,0.0001848412695385161,-0.03405590038007995,-0.01178430834411883,-0.008736691861122144,0.003960424066476898,0.006113203260930358,-0.010015593192506098,-0.034853937629434575,0.004013413921854206,-0.007868705579104636,-0.009577766286979698,-0.002574414927321721,-0.012702161737512046,-0.0014251163892032848
2023-03-14,0.017027055015000934,0.0194424031393031,0.020184206978657887,-0.0008142857210976734,0.015267397367222059,0.012636170003473758,0.014453342667252678,0.00941432983453357,0.007810302727315548,0.016514448213342574,0.019609676459380845,0.0323718251295309,0.012521216554559792,0.04275889554082202,0.021022015511335347,0.014683971334908657,0.01652983548541953
2023-03-15,-0.024400524643842302,-0.030753265431885175,-0.030996545249979118,-0.02790169303430155,-0.02918108657361917,-0.03005975059730606,-0.021100628521685254,-0.0021074109915679455,0.004663629152395695,-0.019303443482295558,-0.024739701338229402,-0.020265648069477577,-0.02072121115155678,0.0042442649766789575,-0.006042663472350116,-0.03248435490898595,-0.006254159393343617
2023-03-16,0.01988657659470482,0.02152048433133044,0.0212119938402619,-0.0008202380869123671,0.01758909107406507,0.014275242035022208,0.013624587792618298,0.00786934975654982,0.003588409368307531,0.009697949432347669,0.011528859784787822,0.015145144644473913,0.010521500697299995,0.05673725258662754,0.02249455405463662,0.01549584287225085,0.017545204984054985
2023-03-17,-0.012824170118621076,-0.018977529996235573,-0.0196290463890657,-0.02023635464718257,-0.022397937517323004,-0.01989645675485119,-0.017007417753794586,-0.013301798025467278,-0.011061003324798317,-0.016198178717379778,-0.02556686459069646,-0.019409307612556128,-0.017954308883321564,-0.00048297799624988374,-0.010864144736167796,-0.01777831689899852,-0.011692799243699814
2023-03-20,0.007309729699098314,0.01098246948553413,0.015359307475925541,0.004399172205792553,0.0180498202252752,0.017296754246270453,0.01649400394041873,0.01413730782328379,0.012813035490415705,0.016165283144848552,0.014674034820478545,0.01733271792089669,0.01723384547558461,0.0033356488371625976,0.007844293207786004,0.01683670044696253,0.009615701316553427
2023-03-21,0.014480552321203734,0.007219758033301308,0.016822026963692872,0.011560118445150168,0.022719312682261336,0.016818871899512616,0.011041966902208548,-0.0019774994071771047,-0.002765219636515707,0.011366798262425572,0.04331168878430901,0.05197516647626231,0.013611488586978856,0.013761004288840745,0.015626858090556545,0.016793728611328985,0.013130565275514039
2023-03-22,-0.019286523836325443,-0.016130972872841206,-0.01768397932369685,-0.02178945779527069,-0.012698142997986401,-0.019876745506320542,-0.017945897023642472,-0.01655360647187068,-0.013308263784307203,-0.018563771053326558,-0.024738182506446507,-0.027997747935565927,-0.019922113385701663,-0.01534474962263174,-0.016208140432740215,-0.02027642274068904,-0.017046564998578595
2023-03-23,0.006766503649487591,0.008400579713473365,0.0028128220746428765,-0.005777956751107306,0.00039208550468696645,-0.005402319827492721,-0.0036626805399781566,-0.0067550583112666665,-0.004719923336991403,-0.005744251571263519,-0.010875917783946655,0.0031043396072570843,-0.005101018816722286,0.01671277661751262,0.005862942469844654,-0.0050417194745343815,0.00270329544200143
2023-03-24,-0.00281812205056503,0.000690403739767699,-0.00047121774874945486,-0.013073839242900067,0.009630320855133018,0.004354807971569105,0.0072281752519341835,0.01830868699001814,0.01984516112656216,0.008105586405588925,-0.010383238095448664,-0.003875608439148909,0.005992431290925282,0.0019697611533156154,0.0022658381588029687,0.006694198011101956,0.006562154497044892
2023-03-27,0.00016868551380612621,0.0013494127364832807,0.005339171595490257,0.009153144571067421,0.0008485850718643131,0.010328095230915157,0.008076456829219886,0.005198977818320842,0.0050675276324262265,0.007318261392943682,0.0170152371069634,0.006897710588998955,0.009419335255239046,7.227371551606898e-05,0.0006257599798145276,0.013381719326739908,0.001869811627109863
2023-03-28,0.004199087897882039,-0.000430929509910874,0.003668616899841353,0.002028358663942458,-0.003131397304693293,0.007791936240058956,0.0042492267581042235,0.0029074083716978793,0.0012276063044225705,0.004795589178101901,-0.00791283914480904,-0.0038828065015257683,0.0058964052423022915,-0.00675474201203783,-0.0023953119752055706,0.009515084713505245,-0.002244634806711554
2023-03-29,0.010572674142716575,0.009699223952457802,0.013041349733163773,0.007205556974259524,0.027294128935841797,0.010842392064190652,0.011525548318638182,0.010057107718918146,0.007148817981753206,0.011173079444327352,0.014807756592849322,0.018878324119521603,0.012185394813341327,0.004884730540474874,0.016715127257700742,0.011795150594149423,0.014534805492768976
2023-03-30,0.00681928665420349,0.0033432222808379075,0.004874973754209678,-0.0026532777826303346,0.005426861074441716,0.0036415701479441606,0.0036542379013856344,0.0036140164356334146,0.002880940275065404,0.004579568986165411,-0.0005657399811820514,0.005604209094479975,0.0045980330916666964,0.0002719497971357825,0.007139771612093879,0.00409313906768309,0.005855264134920768
2023-03-31,0.018511236871885668,0.013856959153303686,0.014618589826976884,0.021822350877506193,0.02034774319481484,0.013198108670944201,0.012806026256158842,0.00876456113992299,0.006045580186089691,0.014010408850132971,0.013597941664201956,0.03955420272189203,0.012895745082949583,0.008357301681386892,0.015639146148346387,0.011819695749836722,0.01409474100255137
2023-04-03,0.000957433577899592,0.0014687877331178924,-0.0012493188315514116,-0.0026351397477318616,0.004234881834740787,0.0047457737292453065,0.0035117749830116786,0.003947635520284447,0.009433655733525847,-0.0004919579919772446,0.010947293381180712,0.002518574480542091,0.005704603542220056,0.0032167888851800234,0.00041634778687574194,0.005528408913283562,0.003810601934808533
2023-04-04,-0.007991011858227615,-0.014345740845244398,-0.010908794757657637,-0.01602444897010065,-0.017074444871190433,-0.021160003187570935,-0.014619980084389092,-0.004009571056077314,-0.0007272410270120972,-0.02274236288654574,-0.008951510217760254,-0.008491303191216987,-0.014566731772536805,-0.009295737911795285,-0.007042784972046242,-0.0263129250620123,-0.005548235107606714
2023-04-05,-0.01549148034008714,-0.0066794196731773565,-0.012095587723395456,-0.011317333047012186,-0.010851271314127314,-8.41813942526392e-05,-0.004329282696607319,0.011272463018247124,0.01298886488799254,-0.010328433296812404,0.00287760831893378,0.005444016032311146,-0.0021007713640168735,-0.002136288234019357,-0.006803546597486806,0.003431097589113131,-0.002618165085022661
2023-04-06,-0.0014299416812712554,-0.004823392525604767,-0.003929354547589152,0.0010233780549957273,0.00354825894967491,-0.0020893458505383752,-0.0016440608962800148,0.0027475068543863102,0.0031971205773040886,-0.0026882308626969935,0.0077691647587701095,0.002213970007899309,-0.0002903117218242675,-0.002690462127335273,0.0032430357931001576,-0.0023984147965819486,0.003900686314973534
2023-04-10,0.006426700444372418,0.003119426805185555,0.008179985055015104,0.0005480951869381505,0.01643924240113562,0.009205577393083789,0.006353092502717523,-0.0006016867264197596,-0.0015223492517609846,0.008833044299187201,0.03356183655355125,0.006571508743011663,0.007171251369027126,-0.0003346307777165968,0.004223972706460692,0.01025684014215739,0.0010264928312195831
2023-04-11,0.0033586062988511093,0.0022109918327622565,0.001035651914597623,-2.24876501907038e-05,-0.00042000537768043065,0.0059376166967041785,0.005069555222354843,0.0031059203930866603,0.0020146975223841266,0.007069793157421332,0.0008299280159230836,0.006484943451766777,0.005572611190575584,-0.00044442420222489233,0.000307436796945913,0.004384249705691357,0.00026869366323389876
2023-04-12,-0.004817159970220791,-0.002032431881317567,-0.003446383204815019,0.009753113723550904,-0.005758582899928192,0.0004141649127064138,0.00038253426501707146,-0.000989100866747116,-0.001160442974488348,0.001980865106605499,-0.011312926125321138,-0.0075268454948907645,-0.0018829868699293418,0.0005074190331310037,-0.00781754372532543,-0.00029177191170961207,-0.004076076281033902
2023-04-13,0.011662779155438877,0.008457165064027616,0.010258838496275065,0.0058656109459783255,0.01665748903976253,0.0017018431722043282,0.005569638765670436,0.0031002271614334453,0.005446776109102635,0.005753820883162079,0.011357234541557229,0.0045985002922908046,0.009293070852651892,0.011244677750215709,0.013689803135346738,0.006074825799156919,0.013282562587470848
2023-04-14,0.0009600946247769425,-0.0024924183332605612,-2.504378411506364e-05,0.000600921078312882,-0.011369677169218549,0.0010327909111922863,-0.001187132847609218,-0.006351997428483141,-0.007193159183747262,0.003857215173877603,-0.0024580179237493798,-0.0042059265841046765,-0.002873117766617863,-0.002144538377865709,-0.0018690707988374396,0.0015380566255182465,-0.0024428453285526563
2023-04-17,0.006690674607518326,0.002835797882711019,0.002819720968777662,0.00492200272445732,0.01020425089423599,0.004459896360217861,0.005571942041294587,0.0067037506890990604,0.004848064997570131,0.002947605875448928,0.007820535495097682,0.0035936806517093078,0.003647272714463926,-0.0034292792407288955,0.003035209715178104,0.0018617891543435106,0.0035885070405816677
2023-04-18,0.007387232645218101,0.005293880269299537,0.005664387323019472,0.004747180195323907,0.00027436538683597996,0.005550916545474115,0.0037652612675927576,-0.0015919966729232905,-0.0012037212906131952,0.006111397184649824,0.0006453169575628566,0.0023670589949438374,0.003498357975823499,-3.551493417591994e-05,0.0008982655553321602,0.005859852090150937,0.0006521178700162888
2023-04-19,-0.0011287373057333478,-0.0009169097033505513,-0.003253438978384504,-0.0013530208745271325,-0.00959988735395844,-0.004316246736806736,-0.0022409390111480677,0.0012611487447102734,-0.003405610161674695,-0.004904123588360161,-0.006753013647060708,0.0014857107625035088,-0.0028321810517082007,0.0013524654604726717,-0.0009453264779551377,-0.0042662249736770885,-0.0001688291651228413
2023-04-20,0.0002577981640454769,0.00010290599373011358,0.0016737085895204874,0.00033469372220312765,-0.012163750963446698,0.006356556546768321,-0.000254855092217264,-0.00030265163827037484,-0.0021965246586894468,0.005251789034387238,-0.008272521638432763,-0.009267777205577398,0.0008078165287256634,0.00034827487186073154,-0.008899314667993935,0.006538319862971093,-0.0054570890245514425
2023-04-21,0.002077637873017859,0.0012265558638229512,0.0008373075756324343,0.007136156073846549,-0.0016196681745211633,-0.002415237318533278,-0.0005262253553571032,0.0008397549030784738,0.0017254199033373892,0.0005937484268037748,-0.006700201897719129,0.004659836889502273,-0.001817011052545692,0.003862010644119139,0.0005956101253435337,-0.0008919760664376192,0.0007768749275476328
2023-04-24,0.0028687380974372835,0.0027234132667658863,0.002579061465398147,0.0025346792250236887,0.004011121046390665,0.00506179892492838,0.001999213057058079,0.0026355373336962758,0.0037961994955527604,0.002946924578020208,0.0015866507927793537,0.0013548233749304701,0.0045579390933967075,-0.002169138111084251,0.00015985041039889925,0.005912508552036427,0.0010433545398835786
2023-04-25,-0.021895134425377494,-0.010002739932261848,-0.019747416497061975,-0.01565427490432702,-0.011790355912979751,-0.00939756073320856,-0.012971648614893302,-0.0011652232416555425,0.0017183003572336143,-0.014639087641097162,-0.013872095380262347,-0.00965601629922224,-0.014072468485307469,-0.004699864225327661,-0.018995012495460418,-0.011037882892127857,-0.015874006571079513
2023-04-26,-0.008281094979724037,-0.00894073079755921,-0.00582907309911887,-0.009760151720763582,-0.009339593126213871,-0.009383526693892351,-0.009735515539570073,-0.012884583592653345,-0.012157578863375608,-0.011217904809289884,-0.019763850221432733,-0.010476123910598,-0.014493880629030263,-0.010849239279876223,-0.004455039044411479,-0.012524223230872997,-0.004235609226647119
2023-04-27,0.016859919868380133,0.013740475621102751,0.014287118849311164,0.022345280737345374,0.012169531914175009,0.012730973985939757,0.014167804650288435,0.012366165460183948,0.012501365899962045,0.01688048182467232,0.0106654097171432,0.01591441253639484,0.014771579684166848,0.00743091338105147,0.021938041848096675,0.009955370061422397,0.019908085483668847
2023-04-28,0.01098016656029017,0.007882895313505209,0.00738557731569179,-0.00035944128678712774,0.005091888897552631,0.005506666155615919,0.006967386054689591,0.0026920405280986557,0.002585989405350559,0.006867837769117131,0.01127253842390226,0.006866748052794748,0.006425037697214956,0.008472463875271953,0.009532022708086322,0.0021451052929359997,0.008535105805633991
2023-05-01,0.004599970432032815,0.002791498072377924,0.0043251434246953414,0.010685621010175752,0.002233563683239052,0.003389995850070414,0.003986039308302383,0.004699612301727885,0.00510951722889971,0.0032207033917773654,0.006371974629396371,-0.00041829383370655705,-0.0009117361432606523,0.0035476900173842625,-0.0008848665171234849,0.007449125611947106,-0.0010097821738080937
2023-05-02,-0.014420402353994194,-0.007884629460748213,0.00027439194468535026,-0.0018165413322017835,-0.005534377390484802,-0.012735267954797102,-0.008470110373650478,-0.010505942901561462,-0.005987116876127218,-0.006736783921820675,-0.020542001601411754,-0.02061610880249077,-0.011796594737009045,0.0007113948835174096,-0.012522611650576436,-0.01569618032511428,-0.011239188927547161
2023-05-03,-0.01089518539324138,-0.007872778113191023,-0.005794469691981067,-0.0006276629799304916,-0.010478066242853946,-0.01120504325804989,-0.0075116229919544066,-0.006012084969450623,-0.0032090992413080876,-0.007958801323394365,-0.008788496133141904,-0.031132440227228563,-0.009518378370731254,0.00015622324634435907,-0.009568341076922567,-0.015931884842230806,-0.006864031126974979
2023-05-04,-0.00655247750403037,-0.007836810023713264,-0.008871609283654484,-0.00905427636802243,-0.00448779745986064,-0.009572561509080292,-0.008237545133211231,-0.0025689582834286006,-0.00289278739499066,-0.009539296625273344,-0.006968001027348181,0.0021280308078179934,-0.009831468097582117,-0.00223860308429957,-0.006012670089288692,-0.010292272527627629,-0.007082862120299627
2023-05-05,0.013338019978880213,0.013265470694919013,0.008152651972756794,0.001734527043880666,0.01800988862421276,0.016243637271910832,0.013652286345015332,0.011185898739178978,0.01062069666880934,0.01185521550454575,0.016503041163363458,0.025412859723057218,0.01864324765698433,0.0035415923941358083,0.02108143743264683,0.016822541080090687,0.018512708221352536
2023-05-08,0.00809680771599642,0.0016333630482880852,0.003964945895251612,0.006045689700565198,0.002681220159301222,0.002045763224519444,0.00035664411275371005,-0.002887174516998643,-0.0015996572842663726,0.0011183678362543716,-0.001395527846060507,0.015010626775225614,0.002706892053435348,0.00014949522740400096,0.003312666048804488,0.004337653590289807,0.0002663408368632769
2023-05-09,-0.001504301502610371,-0.0017852951574843276,-0.0011933906600489097,-0.002544964149579399,-0.003418576550301531,-0.0014034378952526554,-0.0016478176332409217,-0.002147618659863538,0.0011262049967567524,-0.0010992263390990548,-0.0038217902217761923,-0.0046819677930171055,-0.0012109146550173784,-0.00180341796659944,-0.0049878564165591706,0.0016047757396949584,-0.004385113411061292
2023-05-10,0.004489370881500958,0.0003055289170767531,0.0032822988653390247,0.006553469080759369,0.0017548383240667941,0.0017665686079772313,0.0008108654474601586,0.0015844873619229112,0.0006716695020777513,0.0019109828897118089,-0.007222424278868027,0.00304576987542016,0.0002781603421531777,0.004671159776627633,0.004340576699708684,0.00445364956763547,0.004672102702955039
2023-05-11,-0.00411459275248184,-0.00141498916359405,-0.0014112620687948504,-0.007227112625913617,-0.0022804669959187412,-0.0010861721815029427,-0.0030926784602765683,-0.0035253466976704786,-0.001343413240237126,-0.003322568115038249,-0.01224457435410662,-0.004337253594007176,-0.003548397897697908,0.0007337381741255688,-0.000715638759305062,-0.001767173886222249,-0.0017439584297256339
2023-05-12,-0.003544491725827646,0.0005688855389252672,-0.0001254210521421417,-0.0015997767782116605,0.00016543751900672317,0.007517089957930663,0.0022102551940474937,0.0015946542924637317,0.0005470737886129893,0.00666105553340339,-0.0009278711245727164,-0.004026020473836412,0.006434038706035124,-0.0005079210004618887,-0.0031148064525716576,0.01110050742308288,-0.0013102731852306926
2023-05-15,0.005258564036135426,-0.00038675170446389836,0.0012634101218666886,0.0009424641425666659,0.01540884079335122,0.0015157028570109128,0.0017740383517280858,-0.003748244950369791,-0.004259135670722459,0.002769864520426057,0.012005224699896944,0.014571227025964553,0.002503477077777058,-0.004561707106068115,0.006225561984261472,-0.0003641449819679294,0.0034500393628651427
2023-05-16,-0.0006232019677747843,-0.006640092709625135,-0.004075823335083012,-0.00020264006814290752,-0.00845349576606315,-0.012233616802235212,-0.010333859096283737,-0.01192071170905165,-0.00756398087931425,-0.009568020942962045,-0.02265028960259976,-0.0028485324140114007,-0.01441527829281298,-0.004843090281043013,-0.00541899970884354,-0.008953291248772892,-0.006682648366763466
2023-05-17,0.009697824456631896,0.005241579011262725,0.0029983985605933506,0.002812258017555049,0.005648303643989603,0.01131962482377008,0.008161016347960192,0.0026898509299410306,0.002290889280906514,0.009565187761610788,0.010083943226469754,0.02183579253187968,0.012555806672689674,-0.0011202134740080066,0.01640806843834325,0.01071249958225479,0.012138935580323196
2023-05-18,0.020894958442861114,0.009668232245615107,0.010563678767189992,0.006343574892929093,0.003107652338874683,0.014665233558859073,0.008185412103839107,-0.0015787220921312942,-0.005755048657997696,0.010786903256423112,0.007199497804230081,0.01820235546195772,0.0079724177780733,0.007120731527593969,0.013626421948213195,0.014779464124016817,0.009633397702854873
2023-05-19,-0.0034426572055050865,-0.002958592611495472,-0.0015098193612385386,0.00011277087952656518,-0.0016082026127385365,-0.003921817875158114,-0.0018716285159268158,0.0010317000051310705,0.0013385174083054953,-0.0031097640572385447,-0.003470425540035487,-0.006593040140578123,-0.0020811578027677023,0.0011622006187426454,-0.0033478896850419626,-0.005629748435788707,-0.0014552700795300577
2023-05-22,-0.009402735953680052,-0.006742792753298608,-0.010615668539951939,-0.007304035796856886,-0.006176668075624498,-0.0052833816757534065,-0.004789686464565311,-0.003086795010623666,-0.007517098769790102,-0.0027141538848027354,-0.0012967941069195405,0.006976474919389781,-0.0021599669653118722,-0.011338186393216602,0.003456611986517571,-0.007323934754499009,0.000406053292952846
2023-05-23,-0.02130381328937183,-0.021016832973252103,-0.023690439551957335,-0.02851876881204156,-0.008048391120518646,-0.018082954582741742,-0.0165762986260481,-0.009354977393043196,-0.0073644969528314655,-0.021066457799511842,-0.005847572769828412,-0.0015012321229532196,-0.016370388519717533,-0.024513434973058697,-0.0103051115709641,-0.02290431726100601,-0.011222858348421294
2023-05-24,-0.004268080460245923,-0.007689540785336076,-0.0037475605743544603,0.0013973646591684174,-0.007322725282603906,-0.008512132444020451,-0.009002989464395239,-0.00732766992525798,-0.003964476866160539,-0.008343312512302824,-0.010004007198559173,-0.004579361591993588,-0.0070949385032341074,-0.010152690703241984,-0.007338403572942227,-0.0024320555240142884,-0.0072446705833968394
2023-05-25,0.024166064562765953,0.01052079288858829,0.007197969861780861,0.007355970937400756,-0.0024153939607261653,0.01266428572577422,0.0052779133907223255,-0.008899272507436351,-0.010623718977823998,0.0021084249567724306,-0.01710674904366272,0.02761926446352649,-6.849359850910839e-05,0.07083883589044708,0.017259674309028437,0.022022726204282556,0.008659973534403731
2023-05-26,0.01250711957261765,0.009380749724511852,-0.0005011042879351975,0.005398020460468174,0.003624459152923235,0.007334066246886551,0.006856537609779516,-0.0006461990666976429,-0.0034448222870138846,0.00975255531733964,0.0004949205933906116,0.02420872814978954,0.006038150989454396,0.034679765677456155,0.01810340699867051,0.014288919336280641,0.012950690016004796
2023-05-30,0.0015083440920425006,0.0006084532599087882,-0.0037961085438127907,0.016769290243987538,-0.006919598123316328,0.0015248473283688546,-0.0024840736819345807,-0.003744313373588839,-0.00757807609045758,-0.00263058142931054,-0.012414075923600264,-0.005418058496406639,-0.0007430397346382647,0.014601663608463666,0.002816213030679112,0.0041188906931977996,0.00038094749534223205
2023-05-31,-0.00802103610143755,-0.01093120160845144,-0.005595211323156506,-0.015769275330678793,0.0027120405546536,-0.013301246127471604,-0.009007988808888083,0.0008528394537953307,0.005958075021605435,-0.010081579012907377,0.00035393204570971965,-0.03005710159509881,-0.006996029794206875,-0.02526113365952225,-0.01026836737417149,-0.012620192192454178,-0.0055453026313523335
2023-06-01,0.0075528014633117905,0.011323478581931305,0.01012158063324094,0.008883103427508199,0.011488322676074587,0.005745088582482769,0.007048387308660208,0.002189792507978585,0.0012696303596388331,0.0073088854293433024,0.0008905394179987471,0.00019745273803074815,0.010570356826877805,-0.004477601955768701,0.011517960464054186,0.010997938278294074,0.009501138365380912
2023-06-02,0.010852738265251367,0.013920066694078989,0.00693268039496729,-0.00025074661625228666,0.014734861526524751,0.015750875016743358,0.01681511320488962,0.015178954356259837,0.01324560869055514,0.019680990271395755,0.01818906706834748,0.011675088270998673,0.02404844531798673,-0.0024269463750570333,0.015221695757388914,0.012664202094531151,0.014461079950549127
2023-06-05,-0.0006872848456308391,-0.0018405400608556338,0.000847486057351286,-0.002358400167348801,-0.0029843093300514294,-0.0003793032515825075,-0.002103331738251348,0.00047823321993932413,0.00185527540437245,-0.0023339841674524125,-0.0071645159188965975,-0.0012774564871926887,-0.002244080625132698,-0.004872220550479966,-0.0018438307211130938,-0.0007741483978341355,-0.0019163499254367666
2023-06-06,0.0029906724770008527,0.004211958906157342,0.0015043155623167999,-0.003999626995842728,-0.00023485145113200684,0.0014938292102234943,0.0012885611298791622,-0.002772606582530925,-0.008622252489746445,0.0005416248060442702,0.0038701380625480934,-0.005412337334465902,0.006404886360981939,-0.00021059738708487102,0.005897158277571556,0.0013347354980297295,0.0021774213709986334
2023-06-07,-0.0126418510777011,-0.003271798892707319,-0.015412415613958251,-0.017545029841186728,-0.00487817851867847,-0.005280670959934298,0.00019931545608599475,0.004609390303159013,-0.0052508289926104686,-0.0009750233880598909,0.003415004407145399,-0.005597620698011692,0.001443755490541973,-0.004502468909498951,-0.0031179889458473496,-0.009936144106680894,-0.003457598988217403
2023-06-08,0.008536968059617874,0.005815118504865251,0.010947285123572697,0.011967999370212978,0.009922058284125233,0.008050458604415427,0.004954626607026582,0.005025404779309892,0.009699210741919885,0.006569069519641014,0.002175857015500522,0.011784781925278058,0.0042285569444440695,0.013845739594303106,0.007604461145809804,0.008766583847519537,0.006048552815833164
2023-06-09,0.0024573281221289336,0.0014205194784495216,0.003162118632264014,0.0010407046959355277,-0.002479859686759253,0.003260145244621206,0.00040233499854177494,-0.0005084899239622112,0.0007113488944228633,0.0034788397734028783,0.0007608829960591553,-0.0002949280748193832,0.0023899414205385073,-0.0015269979861418541,0.002699702153735877,0.005879205807383755,0.0017942605499243758
2023-06-12,0.011098775688173631,0.01401852063770126,0.01656645259897148,0.01367270472853371,0.0187487901533656,0.010571825640522815,0.008219750419066356,0.0010841111798604308,-0.0013718499705592498,0.007381351021181773,0.013475992906969545,0.004114599912071202,0.00809168920699091,0.02753753742052584,0.01134748875005822,0.012603205756489313,0.009071785861457515
2023-06-13,0.0034460007771805793,0.007782563965073827,0.004590191571371275,0.004077236366261722,0.008174957507619525,0.006945292601952129,0.006643922403243517,0.0041479878131056155,0.002488685472311981,0.005360653090967991,0.013750775842297133,0.0013252471359208684,0.012542543587869246,0.005871311904275348,0.008951442162896043,0.0035125748107237877,0.006592873371996655
2023-06-14,0.0011976266332825918,0.003492780286944247,0.004721568368019696,-0.0027171156460386683,0.007576951053297826,0.0008198415603244654,0.0016566992347226196,-0.0019770597401990303,-0.004963309229084482,0.0016675456468662093,0.00787976615647252,-0.009652514790546924,-0.00045557502767053107,0.01319529046478082,0.0015212109825736137,-0.0009122223811443294,0.0011910455448458368
2023-06-15,0.013044947693173516,0.008409288303951806,0.007217156684903949,0.0035638995182416325,-0.0016718572707104505,0.010484586239202592,0.010480190107167393,0.011837464433860665,0.010577346831994633,0.011824210760294895,0.018441943729694835,0.013313070804523954,0.010185165146421479,0.004405554855889635,0.010109304853016879,0.004886933275503375,0.012397524213430433
2023-06-16,-0.0029515069872761072,-0.005001312771848944,-0.006068396926698559,-0.008208252933960051,-0.005789723551385895,-0.002826104066097911,-0.00175123628786334,0.0014604429000310423,0.0022308810137209095,-0.0012705398245692252,-0.009441642196497157,-0.0017291207788772607,-0.0036233799083375904,-0.011130795103314722,-0.003906331845617177,-0.003297791033815743,-0.0034061424058176026
2023-06-20,0.0016147344244625507,-0.005288422775272318,-0.000742417579782963,-0.0020396916933150882,-0.017136842307804077,-0.0023904534723407428,-0.005741775694802866,-0.007582888231641253,-0.004363428802710741,-0.003396584867587309,-0.0026855551145826494,-0.0059364496785171365,-0.0049166051197450334,-0.005029829285192987,-0.0031226449977306615,0.0003207006261575888,-0.005188097342600395
