Date,Clenow 动量 (Stocks on the Move),Minervini 趋势模板,HQM 高质量动量,"多因子动量 (FIP+偏度, Top5)",RSI(2) 均值回归 (Connors),动量 12-1 前 10% (Jegadeesh-Titman),52 周新高接近度 (George-Hwang),低波动 前 25% (long-only),低贝塔 前 10% (Betting Against Beta 多头腿),残差动量 前 10% (Blitz-Huij-Martens),短期反转 周度 10 只,12 个月季节性 (Heston-Sadka),一致性动量 (t−7..t−1 与 t−6..t 双前 10%),历史新高趋势跟踪 + ATR 止损,本仓库 C20 成交额加权 (strategy_final.py),本仓库 v6 动量 Top20 + 趋势过滤 (momentum.py),SPY 买入持有,成分股等权 (月调仓)
2023-05-08,0.006590645284405437,0.00044944200957552433,0.0039417221519221085,0.0022591109668246468,-0.0018784317623378715,0.002066933271704069,0.00035102578998104595,-0.0029018248230128526,-0.0015988350485117639,0.0011226514443350073,-0.007060613897885494,0.015003296669837251,0.002689116702231079,0.0012880469544452227,0.003280031559358852,0.004349035414858144,0.0002663408368632769,-0.0015451197655855474
2023-05-09,-0.0015897387201974649,-0.0017802191625895347,-0.0011868091522463245,-0.007435731312062439,-0.0021868745545848478,-0.001347334075850008,-0.0016344700111620592,-0.0021265688987323027,0.0011854579651798872,-0.001072421037509993,-0.0037916277683586177,-0.0046216320305095225,-0.0011807598332959938,-0.0018971831263524012,-0.004944509867020736,0.0017740183638842962,-0.004385113411061292,-0.0040903339058600986
2023-05-10,0.004833415584247963,0.0003240800574065164,0.003264192506251552,0.011488509303719599,0.0047436552168379715,0.0017032221745917743,0.0007948819988830729,0.0015832459103383252,0.0006750350413945396,0.0018972295397107495,-0.00715049675588806,0.002959815598337242,0.0003129247134239233,0.004031829244504082,0.00434890379108264,0.004386773483730847,0.004672102702955039,3.3011982347936394e-07
2023-05-11,-0.004352538784608184,-0.0014268665778717881,-0.0013716860300541976,-0.007175781446936088,-0.0021912342677775773,-0.0010181627073193183,-0.0030781528695096013,-0.0035317595579825336,-0.0013621132232238614,-0.003258481070561938,-0.012121139393123447,-0.004362665473616439,-0.0034984024777417614,0.0008942962167677257,-0.0006594595571534055,-0.001684473199343132,-0.0017439584297256339,-0.005064192384007693
2023-05-12,-0.002439847383167188,0.0009001205924730713,-0.00010965546639911377,-0.001559578417452878,0.0009100700831909552,0.00760584759190365,0.0022281157270835263,0.0015975277795631602,0.0005426353186970316,0.006725911670068233,0.0007389349068912709,-0.003981026949237925,0.006517734169329013,-9.861286316808636e-05,-0.0031239670555217665,0.011289671348772555,-0.0013102731852306926,0.0003842325853902124
2023-05-15,0.004738083204360772,0.00029017445442786353,0.001248169471046588,0.0016294834775680165,0.007592274836010452,0.0014485486172204887,0.0017714031857231295,-0.003751352887236897,-0.004237921954048606,0.002723940859698064,0.014821585337463108,0.014560768370500429,0.002504300432004562,-0.001000667943971072,0.006207743939297662,-0.000524816990646744,0.0034500393628651427,0.006105808429753402
2023-05-16,-0.0012215213160686684,-0.006705118603465928,-0.004098782757415669,-0.006290928545797601,-0.004086260179609094,-0.012310454135735898,-0.010352911428526708,-0.01192489051009759,-0.0075460146913761215,-0.009547975292292059,-0.022648223320734455,-0.002979520991037356,-0.01445880753760324,-0.004792644323295973,-0.005441756296858051,-0.009030676054513131,-0.006682648366763466,-0.01419821614664472
2023-05-17,0.009185925300701156,0.005120126111705658,0.002994757384435684,0.0028109446768186763,0.008219763857010896,0.011266110361510377,0.008158681141909502,0.0026981658820939094,0.0022902297973318507,0.009535057249027394,0.010109195150318665,0.021775782828585537,0.012540143103785,-0.0041477374899868405,0.016412793673560622,0.010551153132458576,0.012138935580323196,0.013423050858419506
2023-05-18,0.021882339253998788,0.00960137416132674,0.010551621507867051,0.006342499790027366,0.014967572822400934,0.014660114013724797,0.008178217876184574,-0.0015921080762916003,-0.005737147620433095,0.010807997220647445,0.0071687803831676005,0.018156651750351645,0.007976899343728314,0.00301347430215528,0.013598882056887049,0.014747829499406232,0.009633397702854873,0.007783727401525465
2023-05-19,-0.002979533700747156,-0.0025358117651295533,-0.0015579073634371479,8.412369834384303e-05,-0.004986923211494875,-0.003924767155343036,-0.0018813744876310578,0.0010255102045715273,0.0013327145563808277,-0.003117589202291013,-0.0016867838625008588,-0.006535147358048414,-0.0021413561170554366,0.0019745281425119043,-0.0033447497097442358,-0.00557655354162306,-0.0014552700795300577,-0.0032795349807679505
2023-05-22,-0.008343650253866762,-0.00685703958373701,-0.01063451471049921,-0.007269032703691632,-0.006045799993589493,-0.005336392080660565,-0.004786821656576892,-0.003071687614988941,-0.007510445951800394,-0.0027423979250487864,0.00038041259474031895,0.006927237486070435,-0.0020938700509277146,-0.011351933476423048,0.003491109891029356,-0.007447697251172261,0.000406053292952846,0.002182945530922918
2023-05-23,-0.021065180294870176,-0.021009130130062642,-0.023692988490895767,-0.02855990306918471,-0.011357472644429633,-0.017999068151471273,-0.016552264006293033,-0.009345634295133637,-0.0073582934097955,-0.021033986288991453,-0.005869797576247827,-0.001363962926348781,-0.016330365814667826,-0.023373988113425566,-0.010269053103991614,-0.0228162799877024,-0.011222858348421294,-0.01066553796606334
2023-05-24,-0.005179140726146644,-0.007654941421797863,-0.003747529942241621,0.0013683673880782329,-0.00976665618454395,-0.008379081422324498,-0.00898240221776771,-0.007322751610825115,-0.003952809590869704,-0.008299882139555115,-0.010019040783413676,-0.004470265104338201,-0.007060359680499118,-0.0012989715395249402,-0.007298126768014791,-0.0022676559804437235,-0.0072446705833968394,-0.011438525826927308
2023-05-25,0.022718061734796933,0.010524184385276983,0.007014254618681321,0.00737407195910078,-0.0012250866776294788,0.012404633572330894,0.005213522088001592,-0.00892143624673928,-0.010620199111613875,0.0021009754985997935,-0.01704611105933294,0.027342656212850078,-0.00018710014997955264,0.07250550255711374,0.016751329542569596,0.021489759318835375,0.008659973534403731,-0.00011256219698374196
2023-05-26,0.01239161812336138,0.010149897877238854,-0.0006337834140439339,0.006335895989063687,0.001931333124800261,0.007099793667576588,0.006784411442750179,-0.0006511542860544164,-0.0034494715891830634,0.009711267617512736,0.002106745019311826,0.024010475793975316,0.006054765568406393,0.11349557772335288,0.01813162252185921,0.014092330601809644,0.012950690016004796,0.008391396051996635
2023-05-30,0.0019362706813114802,-0.0025089470481229363,-0.0038047624340319768,-0.0035194745533492864,-0.009355078607055586,0.0016107226622884597,-0.0024722039545062705,-0.0037462798245833035,-0.007584815028537865,-0.0025754839637050393,-0.0028706047645292265,-0.005345959079206135,-0.0007254481174773353,0.015898438196673526,0.0028206821776753026,0.00430591703554243,0.00038094749534223205,-0.0016643520341207462
2023-05-31,-0.006229227947369105,-0.010921994322985962,-0.004279245861086314,-0.015177854738029309,0.0061023088557043215,-0.012388759863776817,-0.008634869675386282,0.001050087799036028,0.006235746710906737,-0.009171871395259115,0.0003339521368380227,-0.028124784899161183,-0.006560364554835836,-0.02429843528343379,-0.01004909565170737,-0.01183205519787136,-0.0055453026313523335,-0.009187331587283718
2023-06-01,0.006340504525133525,0.011350989040352442,0.00907583265328064,0.0014578455243306153,0.006602706192994863,0.010990268480668444,0.006459068912833409,0.0037479418159520558,0.0046623717541078875,0.00881084124426475,0.0009217750883841417,0.009554550156610365,0.010638623999764936,0.008522900967117927,0.01217171277125689,0.012005753002356763,0.009501138365380912,0.008034107583052934
2023-06-02,0.009014390762338413,0.014467103176257391,0.006940628750008851,-0.00027718774595810857,0.018873386007733493,0.01579278563394193,0.016810838550086,0.015179963924564097,0.013306637335021656,0.0197074551189912,0.019846005453167753,0.011740941660221847,0.024132640049164454,0.0005832636562970564,0.015274636766955056,0.012781460212226387,0.014461079950549127,0.022242144034878505
2023-06-05,-0.00010918720281064248,-0.0015282968172906524,0.0008619824335873452,-0.0017970177508753512,-0.007760871124296351,-0.00036716841578177584,-0.002083027195631101,0.0004353965408558434,0.0016613484327741288,-0.0023065696368896786,-0.004288397135822183,-0.001521982772475704,-0.0022492368520604477,-0.001200680417063589,-0.0018729217284514156,-0.0007381882392396693,-0.0019163499254367666,-0.003601240051848459
2023-06-06,0.001866708468970359,0.004261778044313365,0.0014589766488622448,-0.0038963784374631306,0.0003483624893734164,0.0015155128766043701,0.0012595252014908226,-0.0028025603421881944,-0.008646481947557079,0.0005272460445231847,0.003912749547999572,-0.005360809858673452,0.00638591216601694,-7.322833569248124e-05,0.005899414656742052,0.0013934179743942186,0.0021774213709986334,0.007272125442569946
2023-06-07,-0.01283886008095951,-0.0031644609345449523,-0.015459689230172994,-0.016175647602391735,-0.01351711860001633,-0.0052383124501160375,0.00020201170733276808,0.00461825507181168,-0.005258412482282246,-0.0009932043246000902,0.0034910180644018175,-0.005709037495298035,0.0014692068217490061,-0.0039538260942007675,-0.0030533102119752586,-0.00987337701834903,-0.003457598988217403,0.00827326613099747
2023-06-08,0.009467746077780044,0.005755131776332823,0.010951139978937851,0.009901323764614157,0.005196801396283094,0.008023671198414054,0.004964356827633423,0.005035406891222198,0.009673044383833207,0.006575252382236279,0.0020592219073026375,0.011793667170172207,0.004209022040293333,0.01400017189877148,0.007561005742060272,0.008706201491177425,0.006048552815833164,0.00027708179410154064
2023-06-09,0.002470984479312536,0.0017602501339091616,0.003186215151148098,0.0010179445122973354,-0.0025747629074507816,0.0032202627173198925,0.0004060327001759483,-0.0005593021211713257,0.0006209614553148799,0.0034618987850369527,0.002306423583787756,-0.00022270517446196643,0.0023593225757171663,-0.0012503448267683602,0.002664735963796027,0.005830110278351638,0.0017942605499243758,-0.001794482521038957
2023-06-12,0.011328749004877495,0.014163766409927517,0.016565912843269994,0.013702532609795785,0.023367306046782912,0.010556835659481895,0.008200912686722212,0.0010721914174046238,-0.0013579363787216139,0.007375640127380933,0.005881313164077876,0.004059113786471763,0.008098562834084985,0.029256939937539146,0.011305672936599124,0.012580945144827545,0.009071785861457515,0.0064360166548577515
2023-06-13,0.0033274281501453396,0.007746521189009613,0.004497028702862359,0.00477629900445225,0.004105161995926233,0.00691345571892253,0.006610750609382484,0.004188871591053645,0.002663682090872025,0.005342848583230231,0.013788848435284561,0.0013915705585994126,0.01249833881920115,0.006462686135206241,0.00888085738925045,0.00343672174223682,0.006592873371996655,0.009964067225980928
2023-06-14,0.0028629944568718136,0.0034344498799394572,0.004746965273961835,-0.002302061147054992,0.008541209286068344,0.0008061354943651742,0.0016757853036459508,-0.0019171952600405373,-0.004788923937773287,0.001701193606645966,0.00788416237289148,-0.009414394055003997,-0.0004210160194784329,0.01298778381066729,0.0014985105137734107,-0.0009627989161360058,0.0011910455448458368,-0.0020966190386531186
2023-06-15,0.010282061885639657,0.008414735221584441,0.007251033248941553,0.018205558155534176,0.0047915478529975426,0.01049651332525426,0.010479621293181998,0.011828121155393001,0.010529493109173236,0.011814345466673294,0.018521852309806408,0.013256178347464884,0.010174258673844614,0.004454521364147902,0.010126751772487348,0.004901054835046159,0.012397524213430433,0.011716396916769733
2023-06-16,-0.0034587567597917502,-0.004442972017040064,-0.006066194753679319,-0.008178385934735306,-0.0045126747845334455,-0.0028310887298132327,-0.0017509874404500483,0.0014819539601087226,0.0022848327987771075,-0.0012744574106751947,-0.007432266570930948,-0.0016567839822241369,-0.0036093544412401247,-0.01157415725604029,-0.003893962325317462,-0.0033078867870153187,-0.0034061424058176026,-0.0012974874153423256
2023-06-20,0.0007423255416314019,-0.0049039469324151505,-0.0007457519373858225,-0.0020174015614399868,-0.013945613316080492,-0.0024110718002959557,-0.005754003831336185,-0.007577277803474126,-0.004346673381896182,-0.00336538713827072,-0.01694593135953016,-0.00572983112788083,-0.004895607382478887,-0.0023997977965075686,-0.003198429104764141,0.0003401936776552361,-0.005188097342600395,-0.009003827160168452
2023-06-21,-0.0015694503119890453,-0.001917226421920058,-0.004619824950202054,0.012616236081800809,-0.010199072981283539,0.002804646380418107,0.00148569597482837,0.003927137514325273,0.004700505151288928,0.0013354064395968584,-0.002063855470514629,-0.0019023086678838519,0.00034821891123197065,-0.00746553344362637,-0.008659114196519109,-0.0030967485373275642,-0.005123848741137804,-0.0008769655707076268
2023-06-22,0.0078284591674923,0.001211465497223565,0.005638476890326466,-0.002722022303659086,-0.0033898345441452002,0.00017715539042221674,0.0007048338229397928,-8.502129935952893e-05,0.004635139180560471,0.000716544553761038,-0.0012022742804881604,0.00041775907488273366,-0.0027861667210909965,0.004996898097736829,0.002128126122445007,-0.000987273720627789,0.0036096931651292685,-0.004326631470744514
2023-06-23,-0.0030080340311311295,-0.006455714954519591,-0.0063219916009921336,-0.0028710067426413006,-0.01761690614048364,-0.00699956170047665,-0.0066071903735495,-0.007957922621589114,-0.006329040493311168,-0.00415715020711453,-0.007041370470046276,-0.008234857647379565,-0.007439302431203465,-0.0016669404490113593,-0.008647114549356285,-0.010960309708853793,-0.0075600752079075795,-0.0082906780867353
2023-06-26,-0.0065260575484734525,-0.0011551325379293592,-0.005526438774633211,0.005440271943353332,-0.00413906886485698,-0.0007333014554720312,0.0018761102222693633,0.003510477465348416,-0.00025066929086977897,-7.86578870796607e-05,0.0014646740599334697,-0.0013351665940186416,-0.00013420415186510783,-0.012089816464975702,-0.005897676274125886,-0.0034266475963596367,-0.004085698734970555,0.005706982347546667
2023-06-27,0.017948967761823587,0.018182645723412,0.018321644430187543,0.023038892050627126,0.026415714987887407,0.011318200275341243,0.012684137665565995,0.0043771670307328064,0.0021405901470922927,0.009891134870734342,0.016411336546729306,0.007311918489933778,0.013895954284345199,0.02467334571707978,0.014404743412829518,0.011912884186263534,0.010963373378267027,0.012668709809826229
2023-06-28,-0.0018724787508131349,0.0012443287032452067,0.0011023517892923937,0.004760928728845771,-0.001960026005043412,-0.002141207650188482,-0.0027617092262121777,-0.007940266608172888,-0.007818949459345628,-0.0010221117250751187,-0.0010235394492907742,-0.003002305568523994,0.0003849301130165248,0.00022014855677659687,0.0005469999264113356,0.0027085734540918246,0.0005043250587961623,-0.0018531446492421554
2023-06-29,0.0018552643541554581,0.0041004471882186136,0.0033575967032919707,0.01105853167691471,0.0014419270676975433,0.005339366519793401,0.00656165757882034,0.006103712189235555,0.003467510977272228,0.005133241942142313,0.006274646450928864,0.0032828121385232306,0.004381727805684462,-0.0021918328039147623,0.004032698152664435,0.001786975717051542,0.003941532730476149,0.007880535599765781
2023-06-30,0.015036923856628833,0.01307991826494987,0.01266320119999536,0.01241042310782395,0.015108835087332309,0.012455518089979491,0.01094711812430312,0.009689540006142867,0.010647938919913807,0.010806723385171843,0.009650983329588116,0.0104634438705507,0.012691755934581054,0.011009142665008097,0.012891397588006582,0.012298460687489894,0.011800571472848409,0.009344619039418033
2023-07-03,-0.005510547455321007,-0.0038551318232528586,-0.005245478267913147,-0.007894649879864083,0.0033721959944651323,-0.005353043478882676,-0.002530491693518968,0.0008619848651399151,0.001108722326366446,-0.005025413228674801,0.005452239680442656,-0.0023003828799054694,-0.0010799862564145335,-0.009002274378994103,0.0053301678955283305,-0.0046872502695765325,0.0011506484844816534,0.002979675087119657
2023-07-05,-0.0011878119657883802,-0.00491291147628517,-0.005068964189288301,-0.009136888055055945,-0.0058977415509844115,-0.007990951560630066,-0.0036494142862868837,-0.0004951850884027506,-2.0989793946618016e-05,-0.0041826659338223965,0.0028060865863120633,-0.0006026296479907361,-0.010110938581039631,-0.005610355478856218,-0.0022951271041811395,-0.0062501474201277,-0.0014872831033548861,-0.0047376586877334505
2023-07-06,-0.010641719876259696,-0.008517788750574174,-0.013023117735827157,-0.011731696645780847,-0.006982641164518669,-0.011018923040238554,-0.00766678640534829,-0.004906086381141664,-0.004058797246038584,-0.010357739888651973,-0.010688389027427157,-0.012583917373990257,-0.012289803301773998,-0.007667839332701955,-0.009816672605316934,-0.01484256817620007,-0.007830598059588856,-0.008175288276854712
2023-07-07,-0.004488304872789528,-0.0010179576103379407,0.0018710798873535631,0.002178020338296628,0.0034143581403985597,-0.0007694882151236935,-0.0027457797167361833,-0.0067095433587561586,-0.01076739606037291,-0.0020590035922808426,-0.010803951647707257,-0.0004438441825955273,0.0037233315708775317,-0.011720358477598197,-0.00023279407029788474,0.00289622978468077,-0.0025247938059779207,0.0024564427686505803
2023-07-10,0.01209757059269336,0.014275686694621275,0.01776206711568625,0.011475961632832411,0.016292339888440848,0.017860396747592103,0.012098075967257062,0.0013849860751259573,2.927216489976214e-05,0.01529840997751854,-0.001865703416288257,-0.0053814830216360535,0.017355329968966528,0.009961224543830681,0.004002228507185858,0.01856222658840628,0.0025311845249884612,0.008350697215876852
2023-07-11,-0.0008862675026943833,0.00629969920842216,0.005133364510828912,0.008412514156343347,0.01262109924134476,0.003171093373378323,0.004314432604612101,0.0068111600683966236,0.002698755923761946,0.004265067669759609,-0.00031904863153814356,0.0012444249568604282,0.009028117127870728,0.006610375558252661,0.007508855920027724,0.003366055573954675,0.006368538856118766,0.01068711845967344
2023-07-12,0.012510526471366284,0.004984632094952991,0.0017700340214829244,-0.005248308809105331,-0.002356819988274868,0.00862252066025922,0.005005028898352121,0.001617753240023443,-0.0048296258492407235,0.010171854815276531,0.0046671395440401175,0.01541694742511918,0.010288840555443456,-0.006912241875429728,0.008790921457737317,0.013073191221121983,0.008045853433911843,0.004800273254682805
2023-07-13,0.006835208379769593,0.006463683824054481,0.0057138668772701365,-0.005416079330586472,0.013227460500302992,0.007599265559883624,0.004198981092913432,0.0017456152886313008,0.0006230087601812291,0.006229464611608218,0.005092720669836251,0.020406461373937545,0.007628309694144568,0.008986082835709258,0.01016085811133506,0.008533719243178669,0.007936850929299188,0.005304269669030992
2023-07-14,0.005396956210417196,-0.0028480646677035574,-0.004489461551398916,0.004147084972916758,-0.012317649919615833,0.0005985304738414882,0.0006338643911460813,0.00018244947635112345,0.006322306361665671,0.0006890303686267136,0.0019336047824910544,0.00027452309616110863,-0.0024103096868683784,-0.0025401581681336626,-0.003642690279150545,-0.002153035988478845,-0.0006227376226836112,-0.005955497114991128
2023-07-17,0.0070685575600862175,0.00775278474211759,0.008071594535354863,0.014473538422458037,0.008230807206200322,0.010586492361154476,0.004734450202261638,-0.002816919270805214,-0.00434387323882022,0.005053068177207505,0.013713642713351931,0.020714317665016357,0.00595462114272795,0.01948458458021883,0.00560782907523657,0.01122207317769338,0.0034721444237921784,0.0020417042359939597
2023-07-18,0.004922253688942157,0.0053891796037382166,0.00931361946405038,0.0031879543432512397,0.008703118044906736,0.0028732203374113715,0.002524739445792212,-0.0011037272196419952,0.001169407591301602,0.003245661128819271,0.007459169818171874,0.008130908123277858,0.005345342600566065,0.003440606497321238,0.007771460424468803,0.003575186793640724,0.007430715158172951,0.005876475108653776
2023-07-19,-0.003937837281314414,-0.004093473884639746,-0.006173618330008571,-0.008008332601757743,6.837810938539366e-05,-0.009146748382825563,-0.0020058792515611564,0.005213611772811467,0.007529557498485557,-0.004410984267226815,0.015211560032713572,-0.0023602818115152505,-0.004917863164149083,-0.008107316244276639,0.0026364230928050732,-0.004260355817351354,0.0022235742640104306,0.005086378454489053
2023-07-20,-0.016031400393209834,-0.008872676000198879,-0.016461258200549132,-0.002028722489501951,0.0018518023667554442,-0.014616023122705133,-0.0029491672475286017,0.011262675670970727,0.01317292927110111,-0.01082040664529134,0.002016076355425167,-0.052847059696469176,-0.010986258667438936,-0.009845841971809842,-0.012813390254242961,-0.019948138558692718,-0.006634366394638991,-0.0007340620660803779
2023-07-21,-0.002562455019496946,0.0001127426195606866,-0.0013962195162586454,-0.0006911860067771136,0.003665487729063596,-0.0018802424417203663,0.0014645369195940704,0.004232825795076955,0.0037383386119744875,-0.0010888688737629429,0.007406582260778286,-0.008301941852489256,-0.000726717903829042,-0.0014165112324814769,-0.00038414893986223834,-0.0028619863301996722,0.0,0.0019373396089839535
2023-07-24,-0.003407823523813121,-0.0013285057106514012,-0.0016218994581691563,-0.002829701904484525,0.0030434815973599035,-0.0002759648134445964,-0.00043733304830990386,0.0016357308373911705,7.181418946903737e-05,-0.0015848520874770745,-0.0009153526026226852,0.011297270991176936,0.0009562739114913688,0.0006423572780380629,0.004039685142681258,-0.0006952602148262784,0.0044673384341744615,0.002330496253731475
2023-07-25,0.011498629541841004,0.00411647322318321,0.0018248305271181809,0.008818206161864456,-0.00409355968803354,0.00816718536477268,0.00329978059886507,-0.001233636861453444,-0.002437923546396929,0.006776621607465163,0.000569964158341818,0.002598629396375053,0.00858526921054345,0.002569173061758752,0.0029212441334854756,0.015214464396940113,0.0027299937782121475,0.0008156894333454598
2023-07-26,-0.0036035966173617313,-0.0018597195832215092,-0.004378796276588096,-0.01146168624612488,-0.005307089997992282,-0.006289698624708642,-0.003535173828102675,0.0004945658032345672,-0.00341031460593493,-0.003770236709105027,0.009470778064873592,-0.00546884607669957,-0.002789110234364891,-0.0014774680371466367,0.00038876458043331577,-0.009001014754627468,0.00015374414046576135,0.0020231365982464975
2023-07-27,-0.00793389527366273,-0.004944057364213519,0.004471594031531191,-0.01668489672137348,0.004983144778482372,-0.0016800711388368804,-0.007600237854607018,-0.01007246911273773,-0.007418979884114623,-0.004637353344043952,0.007995324837568986,-0.010957498034416,-0.0031518063194038957,-0.00896482449295483,-0.005207901784823501,-0.0024436643097716566,-0.00663012928905482,-0.008715769334658296
2023-07-28,0.0060878713490466075,0.007711641985934003,0.011191906620902655,0.007628840747503425,0.004433454109153058,0.008148668314746381,0.004738034987124306,0.0005489742286068359,0.0034542697311537585,0.007182296599857745,0.01773297575463941,0.024204144252121293,0.007915862365077818,0.00640113550177624,0.011566613519299222,0.007691793422444695,0.00979043534715962,0.005207481893377553
2023-07-31,0.0033220408926453917,0.002579191452784048,0.005261166261976618,0.00840622423976178,0.009650051624404504,0.0039008608333026724,0.0015642470002634854,-0.0015604264528095676,-0.003154001270912316,0.0020987091023395485,-0.0014298485270008367,0.006293337607096274,0.003477682180109324,-0.00013828968763760505,0.002812481657006453,0.0050338662962351646,0.001904144220681081,0.0028762207188083836
2023-08-01,-0.005557548654033969,-0.0026143202535426993,-0.0045700307570536135,0.003283554303021262,-0.002704656811412476,0.0003597455395719498,-0.002059713246750438,-0.004051447748823647,-0.0026435261089221723,-0.0029274369687685895,-0.006335208034490736,-0.010087351500808476,-0.0027542068288585516,0.0029005805573122786,-0.0029384352660182457,0.0066365464943051525,-0.0028618174205435887,-0.0035372615461907128
2023-08-02,-0.01945253857239159,-0.014590807813202381,-0.023118618619407533,-0.02088662438940151,-0.008021408964909525,-0.016357701308062054,-0.010624937711886587,-3.188897364894087e-05,0.005788868174127449,-0.012898461355562304,-0.017458219679229035,-0.019880195276238233,-0.018180207958350646,-0.01566002791777963,-0.017837134037135837,-0.017425905167130763,-0.01391056461611384,-0.00940298485010061
2023-08-03,-0.004733022801125692,-0.004842996534840739,-0.002028189509354313,0.007742061753448706,-0.014382756357502257,-0.001939607747226378,-0.005173580567653341,-0.006883059385058069,-0.001989753044445,-0.0024371864788183296,-0.008889619243752438,-0.004976086710593936,-0.0031864198985362426,-0.007269217585080842,-0.0014002480651534657,-0.0030135824532179756,-0.0028658611477822005,-0.004915057520987897
2023-08-04,-0.007766935754643306,-0.005606006518726099,-0.0076234632720594084,-0.00431888856893556,0.0010426289012821818,-0.00181378976669925,-0.0056254409292308275,-0.007692546495243603,-0.006090675348453136,-0.00012822520008094228,-0.0088858915799895,-0.007217915657224527,-0.0009409988282552857,-0.003255189472182794,-0.002659470247427205,-0.0038900807561926412,-0.004522938517666497,-0.0048189246681613245
2023-08-07,0.013057045256824563,0.012341773033503377,0.017380912916615643,0.01733186959285152,0.0029266897296553367,0.015258185530431137,0.011930836231908722,0.007763764330999811,0.008205106224364624,0.014167916783373605,-0.008988108502831478,0.009730428960660838,0.013699583275898132,0.01279680188037756,0.008977576243307925,0.017304312317283268,0.008728632036710593,0.009067356217831637
2023-08-08,-0.0012450580360908368,-0.004609952395512302,-0.004109141856493548,-0.015579890270742436,-0.015383615450411975,-0.005671305618224626,-0.0054621516084968355,-0.005545841286266912,-0.003449679010224278,-0.009652682422722759,-0.01083903176901645,-0.0018223789574849973,-0.008802804801484768,0.0024143388850200185,-0.006183489176592627,-0.012826839312946736,-0.004348674633940841,-0.004856457597481364
2023-08-09,-0.015776004857432937,-0.00755950788702436,-0.0097164515847702,-0.01589942346404981,-0.0005663109654432443,-0.00650287762199895,-0.004813794999377698,0.0018607308903686832,0.00397547209888685,-0.0033581275677727796,-0.001960490222950566,0.0015040966270447216,-0.008680350179516242,-0.005107684467966732,-0.00855732047888368,-0.00567777443550248,-0.006685212208128344,-0.0023761152237943162
2023-08-10,-0.0001602124932304679,-0.0017219782304501823,-0.0010575080384971022,0.001186393112565336,0.006045801918148909,-0.0011359668643116643,-0.001682534389135698,-0.002075198413496988,-0.0003994707405158675,-0.0006673377751209897,-0.001439305286270027,0.00023781671141106652,-0.004747111708706458,-0.0015047467761775376,0.0005087169944491242,0.002616916029575194,0.00035891197381077156,-0.0012953460291987152
2023-08-11,-0.007368308468191632,-0.004056421564203651,-0.007341088547151318,-0.00035048630518016034,-0.008602288507678964,-0.004538800041681806,-0.0020632815380459708,0.0038955239354700835,0.004736631158333333,-0.002769794167422175,-0.004131142231248876,0.0006086824245112791,-0.005981162419987496,0.006828981235583277,-0.003217502898628362,-0.007713093185385879,-0.0005831829382706433,0.00022526361079420445
2023-08-14,0.01058960279791295,0.005699625045802762,0.010439388790954893,0.012741007156066625,0.021162659998378977,0.009628884440673703,0.005171539992724112,-0.002175909423340115,-0.00039410433000890003,0.005394825609485374,0.005186918650149759,0.0014153895062672497,0.010415468280949972,0.0010269659508101115,0.006974056670542298,0.011734683493366257,0.005520134116998365,5.583061879749381e-05
2023-08-15,-0.007463604619016436,-0.011620502294235596,-0.011193712610156517,-0.00017762073217031501,-0.011206251184269298,-0.00820203319409725,-0.00954769453282035,-0.01098120131568405,-0.007656936245009816,-0.007007484392748808,-0.020299877342459985,-0.020138664861154287,-0.009818865449528032,-0.007948308340225368,-0.012967254141521252,-0.011075344952627214,-0.011648844515892876,-0.013295535248844984
2023-08-16,-0.012529244225034292,-0.008079708298211231,-0.013322659127193407,-0.0185915146287374,-0.010590456990699075,-0.011128766655986614,-0.007082285940301009,-0.0007039916333289274,-0.002482088195167859,-0.009720818677596655,-0.012826286404669944,-0.007196539758099918,-0.01198638060615358,-0.007743635590258082,-0.009957106142120867,-0.017609752056306247,-0.007338311008269538,-0.006917066843938859
2023-08-17,-0.017982622166141063,-0.01366913308158766,-0.015077071257499762,-0.014860064010866317,-0.012021500593389947,-0.018333815846218016,-0.01180619547585984,-0.006844439060994244,-0.011727693157335668,-0.018162235213493298,0.0014537491422241553,-0.007669432902486164,-0.01570129694879591,-0.019680338456467505,-0.008978171323746904,-0.02330684038539723,-0.0076198710531143465,-0.007810293622956653
2023-08-18,0.0009836827908398672,0.0004014719154999217,0.0005237540100462975,0.00801577414529491,-0.003895613396448444,0.004137611832867037,0.0019316710523457872,0.0033465652461811693,0.004799127461059647,0.0033087018581326884,-0.0009056132724691622,0.0040823456567176215,0.0017429145179608117,0.0019680016324489674,-0.000313941922165251,0.0009143216471295562,0.0004813316750815755,0.0012094987303021534
2023-08-21,0.011006363391568597,-0.0005656682727054607,0.008052560819390013,0.0043933600697935,-0.010146702429700795,0.0071870687626214135,0.0029510983856645503,-0.0027316085390659247,-0.003045456449328132,0.001382995392325839,0.030348578686391674,0.006868693418885043,0.00480587285373042,0.0038682031385662034,0.010183869883025875,0.006671160386633773,0.006506382415292666,-0.00026550450255165395
2023-08-22,0.0009423987179167429,0.0012230374864787917,-8.555350974196915e-05,0.0014801456763380088,-0.007645454295348039,0.0008383027424844531,0.00016981489838983823,-0.0023853608389822665,-0.0055509350724583795,0.0013591385705302081,-0.009313900684038524,-0.007635516466450788,-0.00042673886052752816,-0.0002862071118762866,-0.004227171430228888,-0.0002511398828042924,-0.002708707052988868,-0.003584582292315592
